Temperatura,Personas,Electrodomesticos,Consumo_kWh
11.712238245853698,2.0,19.0,46.674384748564606
29.450695478251152,3.0,8.0,49.53554937257131
18.988072532258318,1.0,15.0,43.194487078415776
,2.0,19.0,
27.481194665787605,2.0,13.0,52.160058488084296
21.702717670703436,2.0,18.0,52.294224771259024
20.377341243739284,5.0,18.0,61.06296321985779
21.01422116970663,2.0,17.0,54.98156167055176
21.850725186311102,2.0,8.0,39.271231743242254
23.760226000480518,5.0,12.0,53.56986190853161
19.191192461026443,5.0,7.0,36.99690195555486
23.04976044955683,1.0,16.0,47.51492916077552
21.97194111551177,4.0,8.0,42.740575411946466
9.963685186873484,1.0,17.0,38.73325727208444
14.71612039898697,3.0,16.0,52.66425470792665
16.874986153786107,4.0,14.0,50.855225139801746
20.853066753997073,3.0,9.0,43.61016947104254
24.091189787426835,2.0,20.0,
31.13506130523121,1.0,7.0,42.64524003979366
15.831992772323314,3.0,11.0,38.050912014104895
23.32778204126602,4.0,20.0,63.96290984050362
,4.0,17.0,60.34914779812488
27.028825342385307,1.0,9.0,43.90821889557523
20.93292268813014,2.0,15.0,48.27902493362598
23.59108441538718,4.0,9.0,45.923790048146266
23.208621749675842,5.0,,71.6715179144914
25.156644765182484,4.0,16.0,64.75825042271529
24.811111716197093,5.0,19.0,74.5958872405213
7.194651488811504,4.0,9.0,23.687032956655838
20.589005437936475,2.0,5.0,34.26443899822258
23.34200555841889,5.0,6.0,47.8067731294985
13.778568684103828,5.0,14.0,53.904706325957555
29.252429877949073,1.0,5.0,32.4358959075957
19.989135008852607,1.0,16.0,50.7312696427732
27.578663346546534,5.0,13.0,60.622167603919664
16.5290356401459,1.0,9.0,33.49906174935266
21.401788870350913,2.0,17.0,54.86812635312113
22.265077002173104,,16.0,60.480197046762655
19.370783191016304,3.0,6.0,34.09241909995333
17.908978321975553,4.0,19.0,61.292705927464354
24.250291484948928,1.0,17.0,48.7006776037748
23.264074043781626,4.0,5.0,45.340628636138646
20.34515097853118,2.0,7.0,32.298432885311335
27.223577857531186,,15.0,53.23636961175205
24.32442013868719,4.0,17.0,59.57203399914298
20.145195947375033,2.0,20.0,61.17592819625882
14.59981171328469,2.0,20.0,58.780408101167644
26.949245517001966,3.0,18.0,61.12872229011877
,3.0,11.0,48.95177135873575
17.492350114525657,4.0,18.0,57.431731856614356
13.464349782407004,2.0,9.0,35.088083240264716
30.026738379433137,3.0,6.0,46.79092069083487
22.898153227024142,1.0,8.0,36.57278544065447
17.914256395005292,4.0,,55.387036970735394
20.68344967587047,2.0,19.0,59.012582702997065
12.502520527130917,5.0,7.0,36.585877904561016
26.88051510318397,3.0,19.0,64.81617746573646
22.933556336981308,5.0,11.0,53.51438353498051
26.146218479732894,5.0,18.0,64.81187798483677
13.284612954413324,3.0,18.0,49.97228375503919
23.644881536515168,1.0,5.0,31.152583691676313
20.10757812111175,3.0,11.0,46.88498971943757
,1.0,17.0,52.63386191026278
22.4340537256053,3.0,14.0,
20.341687229764588,3.0,18.0,56.92297832693485
17.709700671131404,4.0,,37.134386357746166
19.463218222467283,1.0,11.0,150.16040534300294
,1.0,17.0,
21.166563490093278,4.0,8.0,43.76535740191184
31.76393639585877,2.0,5.0,38.07100183090652
26.345105276058074,4.0,,47.503800897266544
26.792422953516144,4.0,8.0,49.75008875896848
23.67064422075883,2.0,19.0,56.47820726740515
,2.0,6.0,36.19435542078329
21.771794817903924,4.0,6.0,41.87055524519656
16.901139017280208,4.0,6.0,37.7600253613766
17.583464673870935,2.0,19.0,56.21130231971002
27.44254102701172,1.0,5.0,35.17723338233497
18.965005502447738,4.0,19.0,57.249762966973925
21.74563771106904,5.0,14.0,55.7905328105515
26.117752467639814,5.0,18.0,69.03088278238732
19.95028333451887,5.0,19.0,63.58370888961832
24.295189503536903,1.0,20.0,62.95267038717681
16.7572916838435,1.0,14.0,36.60933239507103
20.28684446263216,2.0,9.0,35.844568374531804
19.217750283514523,4.0,18.0,61.76520823899179
25.196770518725216,1.0,13.0,47.066474366355465
24.74061970334822,5.0,6.0,45.38857417379291
24.529637003452972,3.0,17.0,
21.72014322013249,5.0,13.0,56.97614177577601
24.469514783036452,1.0,,52.08286824033778
18.767801132115885,3.0,11.0,42.381926949063974
19.881940628493133,2.0,7.0,30.869159263980006
25.466118157518643,5.0,13.0,
21.40404836265584,1.0,11.0,39.10688448441001
17.764156293609243,1.0,,46.21741450498161
21.97795062967805,2.0,5.0,40.21875263677825
29.035476192591197,,6.0,50.04477722092754
20.725540527350546,2.0,9.0,36.276609329202316
22.08054934581233,2.0,20.0,54.41994622291205
25.80134600972548,3.0,20.0,65.52821525303314
27.659490124751255,2.0,18.0,62.072703124895064
23.948567405331467,2.0,18.0,58.68074333402323
20.168155491940098,3.0,5.0,37.45223331056797
26.306423772882,5.0,,71.13098810647668
18.782277977652893,3.0,16.0,50.326231439500845
32.463091454277986,5.0,8.0,56.477430227833274
18.05033855890123,5.0,11.0,133.08966133467723
26.033258575258756,3.0,11.0,54.757038654866896
17.620437836366655,3.0,17.0,53.13588689946999
28.542018508207924,1.0,17.0,57.50249447924681
9.984499918567845,1.0,17.0,45.873673017167604
18.306874576415986,1.0,13.0,40.90060855321391
12.928447996521804,3.0,11.0,32.81207085560743
16.34125264776487,5.0,17.0,55.58565895834495
24.388897010933793,3.0,14.0,58.525836813721035
30.843043198771845,1.0,20.0,60.293358610829934
17.986748342915188,4.0,15.0,59.03477691942096
20.658985101048035,2.0,17.0,56.39219693679373
27.612880435365614,2.0,13.0,57.0803208058558
20.677712930451605,,18.0,60.82121852546074
22.742216564890704,3.0,7.0,40.497819796205505
11.887592038180891,5.0,11.0,44.263796069038115
24.748951614109163,1.0,10.0,
16.005958811042042,2.0,14.0,40.72619968093582
21.072878729978083,3.0,6.0,34.01839167208347
21.794127753649022,1.0,16.0,
15.94967070493249,3.0,15.0,46.013049265323104
26.87624341123719,4.0,5.0,47.87476946755683
23.920229632445064,1.0,13.0,45.913675025027146
22.95015496704074,3.0,18.0,57.66257290914242
23.786859066476925,4.0,7.0,50.59486880444531
17.175701448094742,4.0,13.0,50.54687362131212
13.246413920932367,5.0,5.0,40.08884525246675
29.0804241714956,5.0,17.0,68.18190827274654
25.289614846546446,4.0,12.0,51.20134261873136
32.245872035049544,2.0,11.0,56.47576326284764
21.176546205791702,3.0,7.0,37.86679567468455
17.847115321167614,2.0,10.0,40.18051267975055
19.67267041051973,5.0,13.0,54.081307692021035
19.15366849571668,2.0,8.0,36.71155785564936
21.462475135328575,4.0,17.0,62.2092866205051
15.383701055166703,2.0,6.0,29.87197639847565
14.696823660632083,3.0,6.0,34.0300017856179
21.183081233610594,5.0,12.0,56.11285785478556
23.99501748371763,1.0,15.0,48.15088251112097
20.59395448890978,5.0,12.0,57.14137498894917
27.40862938310691,2.0,7.0,40.0608667105358
22.32965054584516,3.0,6.0,39.020808588874296
19.70579854330756,3.0,7.0,40.38062462817242
23.059281096959023,2.0,14.0,57.225644170904836
23.382484590578354,3.0,20.0,67.6233579384045
30.22970985104844,1.0,19.0,59.10875013987723
15.166118544676735,2.0,8.0,30.21659577570134
26.011823484824863,5.0,5.0,45.22579864774583
13.761891861131945,1.0,19.0,44.87450241367078
10.969054980130364,2.0,19.0,42.4065894322745
13.904963606921562,3.0,11.0,40.62408785758803
24.32412020069665,5.0,6.0,43.94645655643197
24.90994847487697,1.0,9.0,39.42159024363847
27.354074476092034,1.0,12.0,48.265513211674886
12.553830650482766,2.0,7.0,27.06605707627576
17.400742336637506,4.0,19.0,53.3170423629673
16.579313794089792,2.0,,44.25658066404838
16.986372090218715,1.0,20.0,
18.170478793873873,3.0,13.0,46.93326632968048
17.70892556633225,1.0,8.0,30.927777489491024
25.324378038602447,3.0,11.0,46.94838083563145
20.572671287449833,1.0,11.0,34.056778541782464
20.334822535498578,1.0,15.0,50.09593610750794
19.978092400713184,1.0,,42.490167230761074
24.285928003998038,5.0,7.0,51.41521759550988
24.587112117060705,2.0,7.0,43.193970462789494
26.799158715341008,3.0,9.0,
23.684432609095122,1.0,18.0,53.412908632999454
26.486196218889788,5.0,17.0,64.43445899502034
31.149667300191602,1.0,9.0,94.2855632287679
22.44750147500072,2.0,18.0,54.52554334894766
16.961593895449763,1.0,12.0,39.94888043147433
14.246914842568149,3.0,8.0,32.489960433080505
16.891833776520514,2.0,19.0,56.96390275745793
22.265385750424358,2.0,12.0,50.04957774531296
30.919701076225394,4.0,7.0,46.981160914915584
,3.0,10.0,41.181626618992574
31.350260455530158,3.0,12.0,56.46441231956544
22.418319036716294,4.0,5.0,38.803382468358976
16.520799515238494,,7.0,31.044014093088798
17.855919550315477,2.0,7.0,35.04029141970999
20.18383244111341,2.0,10.0,41.7803374078546
,3.0,14.0,51.79077961068699
20.16589875028302,1.0,14.0,40.505441856316054
22.059190871542906,1.0,15.0,46.68482871056233
29.913974207783838,4.0,5.0,50.44424066251068
27.44668802343317,3.0,14.0,59.74275406726581
21.254237151105603,3.0,20.0,58.72352236095245
11.789891348985876,1.0,12.0,35.59978374652821
23.33610719540104,2.0,9.0,44.88590693128221
23.23018991403796,4.0,7.0,44.97727014632544
26.87879392005118,5.0,10.0,56.90408664183318
21.995983328983062,2.0,17.0,54.88926959339858
15.486471768903044,5.0,10.0,39.47669553417388
21.602842604047957,,13.0,41.55240408497872
23.366033419387414,4.0,10.0,49.10292591413392
15.59142918954771,3.0,16.0,50.40555093711065
19.12135807357901,3.0,8.0,40.206658421952504
16.391084136925105,3.0,10.0,39.76519490913976
31.070993541258282,3.0,16.0,64.8317156976532
16.780460509814475,2.0,14.0,39.57961658055579
18.988709938850324,3.0,19.0,55.73703706446157
23.044824956442458,4.0,10.0,47.60768550635193
19.61655386306167,3.0,16.0,47.470072505813604
22.437245640588937,4.0,12.0,51.934972042308495
20.763858509117178,5.0,5.0,41.76314946795293
22.814206852641703,,7.0,46.599560369651336
26.041536618914048,2.0,12.0,43.93767934317431
23.685052449427193,2.0,13.0,46.85636750344096
25.949755905994905,3.0,9.0,49.50601080826447
21.817325348233336,2.0,15.0,43.437694868542394
22.097230291105117,5.0,11.0,53.48297054682462
19.18353964345675,3.0,20.0,58.58936977355103
19.271916845195797,2.0,20.0,57.96897129449985
18.649969916998757,4.0,7.0,49.01768880848186
24.542648889220473,5.0,10.0,48.04890925638244
26.72476813522461,3.0,7.0,41.5832393228924
25.042607157456846,2.0,,63.645061419732585
25.66632809611986,2.0,14.0,50.786592248518794
22.45768116872518,5.0,11.0,59.07931356479352
19.431118162557794,1.0,7.0,33.13702739902038
28.240489124486547,4.0,6.0,49.41430692304118
22.91779302832327,5.0,13.0,55.995683354198746
11.564324935025033,2.0,18.0,44.954751927157204
,5.0,19.0,64.76399668875437
19.70972282186571,5.0,17.0,64.9581443090394
21.35431476079252,4.0,18.0,59.78889426799114
13.56051635413833,1.0,13.0,36.12023613472079
23.974566272218066,2.0,5.0,36.678921097496996
19.60893900245749,,12.0,57.91638775100377
,1.0,9.0,48.211803415920656
12.727755344016622,4.0,19.0,54.85903780485088
27.849046929792102,5.0,12.0,58.44320477758783
20.129713851041423,5.0,13.0,54.89773855101073
24.307452573395388,2.0,6.0,40.88756067699072
17.63135968295911,3.0,6.0,30.73212092691984
23.967122696329593,5.0,15.0,65.60182419559837
15.362215565395495,2.0,5.0,23.532433302126535
24.438298957421935,2.0,14.0,57.024202464741506
17.83364757634343,4.0,8.0,38.69406994954638
14.159766091955289,1.0,7.0,25.8676640985696
23.573698303665022,2.0,17.0,56.30261513973238
24.78713624236118,3.0,12.0,52.42567484051164
20.822588598896832,3.0,5.0,36.25560754913815
25.55986480115882,2.0,10.0,45.146116415733765
30.099294189318577,2.0,9.0,43.39101068392499
27.255172012475583,2.0,14.0,
16.569214682307113,,7.0,30.00815762692236
11.507559724794685,2.0,17.0,45.233865665382005
18.826348376756087,3.0,10.0,41.63694197919676
15.933278128323476,,,36.173550796044665
27.83714338202794,3.0,6.0,44.16827709203667
19.640866013002938,5.0,16.0,65.78416578176117
16.563186847018173,5.0,12.0,53.847290066236845
27.33091024502478,2.0,5.0,40.90414527549277
23.517840870011486,4.0,16.0,60.94421623868652
19.72869050204687,3.0,12.0,46.40288264373068
31.98839105907918,4.0,8.0,52.905924907086714
24.120457730859584,5.0,6.0,
15.01260980574853,5.0,6.0,40.28845484814302
14.496302770797794,1.0,13.0,40.589462645201046
17.812736968301817,2.0,10.0,41.679562992129526
27.35256002639519,1.0,5.0,34.24013998779589
30.26563532707454,5.0,20.0,80.27346005265561
21.720472212032018,1.0,6.0,34.72558041132986
19.166061761328617,3.0,13.0,40.256253955859265
25.531649264393238,5.0,18.0,67.14309381359374
28.855561637786323,5.0,13.0,62.53472027998669
13.594488811215747,5.0,10.0,47.157524582304035
20.120120933930625,3.0,20.0,60.91920951508709
25.247357838679772,5.0,14.0,65.33811290726047
26.673707688349417,5.0,12.0,62.49102692966858
19.892173127936633,1.0,11.0,37.90544830146395
,5.0,12.0,63.39662046769312
29.190493455214146,1.0,9.0,42.88289720947946
10.089183025819384,,18.0,50.84173824248175
25.25394056331145,1.0,12.0,44.1834538203887
29.644224676415888,5.0,20.0,73.58017053775872
18.728623071025936,5.0,18.0,64.51350852410287
18.373886675012212,4.0,12.0,47.57947424121033
16.499007593184587,5.0,12.0,49.57648623624091
21.753420601618668,2.0,20.0,51.692876321103746
25.101341077944806,3.0,17.0,57.27173894608405
17.40699390211319,4.0,19.0,60.85647246953476
25.162014079125353,5.0,8.0,51.67119208914133
29.14286017633408,1.0,10.0,51.494299740662726
28.2275292692308,,14.0,55.47454119364757
32.29935395814804,3.0,14.0,61.33288896553624
24.29837799407221,3.0,,49.68936801743001
22.936129676753175,1.0,14.0,50.657160860946796
27.602692316753764,5.0,19.0,68.97853761024572
16.456819301540357,4.0,7.0,36.90548724741095
16.62822636318216,2.0,11.0,43.757319367656805
19.185738988966456,5.0,9.0,55.72637936858955
16.11851603640682,5.0,15.0,56.371170923258596
25.869796060475554,5.0,15.0,61.221695732152256
22.866631976790785,5.0,18.0,67.3386264713096
19.396728262579096,2.0,19.0,54.134374182227944
12.018527217415624,4.0,20.0,47.79982968014517
16.852806151012807,2.0,8.0,33.618420524294116
29.316884571436464,5.0,17.0,67.64140939287068
31.821548189778312,2.0,14.0,59.229125676147355
30.828865907570773,4.0,8.0,58.42308772332585
23.310323506629747,5.0,13.0,56.45203972655999
16.00886497809022,3.0,10.0,42.19913663859136
18.60533972416906,1.0,14.0,45.33732605021142
25.780339714093596,3.0,16.0,54.81912780245049
33.634630157011316,3.0,15.0,61.461788378741105
25.98055549126786,3.0,5.0,37.33236149746843
21.98949433943076,2.0,13.0,48.64032784761915
22.71453030460794,5.0,,65.88021808952728
15.841020456257429,3.0,20.0,56.870099837074726
14.899528501263898,1.0,5.0,25.281142344522777
18.604859944206606,2.0,10.0,42.180018714666915
,4.0,14.0,53.77045940941891
16.762145427276604,1.0,19.0,44.85718290683383
30.5644657033371,4.0,16.0,67.75326697214078
17.853938246168482,4.0,8.0,40.78448916930402
20.97205482680357,3.0,6.0,41.11537881138487
17.67533362842964,4.0,7.0,39.56269976373046
16.220868693762057,2.0,12.0,34.628854383397865
18.043166584149468,4.0,5.0,39.35119855248538
,4.0,9.0,56.22475600475845
24.894140109855275,5.0,8.0,52.688025798423176
21.990988816477262,4.0,6.0,44.82402260785534
20.80605389286515,5.0,12.0,54.01790276920809
28.113160447988193,3.0,11.0,53.35959100677352
,3.0,20.0,64.11150334982045
20.564464629742666,1.0,13.0,41.882507211895195
24.167828806405883,5.0,14.0,59.18248684884184
17.174909141840903,4.0,18.0,62.017624232869274
19.921872098614493,2.0,12.0,43.52558331922431
28.699128514170614,4.0,9.0,49.501251292861056
31.729364012172823,3.0,19.0,70.47519522042406
16.760606298858164,1.0,15.0,37.96195837608392
21.040167763666666,2.0,5.0,32.92976113007712
22.999099309523004,3.0,,53.91635856113502
21.275807729207475,2.0,17.0,48.77627707269281
27.099396592597365,4.0,19.0,68.03342355105957
16.546235173400643,1.0,6.0,30.411506531970602
23.777921338933698,1.0,18.0,56.555634836450906
26.2867449029825,3.0,19.0,60.04427814048561
31.02814053140215,5.0,9.0,56.83957496236938
15.544953221230674,5.0,15.0,55.16268370143847
21.40070904110224,5.0,20.0,72.35315790527304
23.526903348709148,4.0,10.0,47.393184237982524
20.985145579316217,3.0,7.0,39.25371013690532
17.13379477886091,4.0,10.0,44.79963606004601
14.998682648262873,3.0,7.0,30.55481699214021
26.640101442548712,5.0,11.0,52.23500089785371
24.889485253556238,2.0,10.0,44.0999466731047
28.171007247209122,2.0,7.0,40.02988662172339
17.48575466654239,2.0,20.0,53.76997118242432
19.266914800538302,5.0,20.0,67.71899694425743
30.695778169309545,1.0,15.0,52.797081687451076
26.565143916838338,4.0,15.0,58.41631610405709
25.933110068885718,2.0,9.0,37.14190140977155
25.1338759666127,3.0,20.0,63.86149469278458
12.300345008518857,5.0,12.0,45.64418407280574
27.768413884566325,2.0,9.0,46.821715734792
13.447052631668669,3.0,5.0,38.74225562714218
18.632175062768876,4.0,13.0,53.38723451553648
23.601446665701655,2.0,8.0,42.45162339572653
22.9452523931681,1.0,9.0,30.009717429663098
19.802610301734447,1.0,19.0,51.854904815408986
,2.0,13.0,37.97884670337486
21.478849799499976,3.0,,
24.736969845261775,3.0,15.0,
24.392782450148836,3.0,,41.408266004114246
22.835389534635677,2.0,11.0,41.32812780739519
24.31962217897714,2.0,10.0,40.46385924280913
,2.0,18.0,55.096680442639666
23.51796534274286,2.0,19.0,62.40864869445372
24.270896771554668,4.0,10.0,52.66637098567118
21.28283045460573,2.0,9.0,39.17288223086435
21.389628806201586,2.0,13.0,45.019891890327216
27.112525164735473,5.0,13.0,63.62000647601637
18.85610965988174,5.0,14.0,59.107886681947065
16.379909621649063,4.0,18.0,55.97030946626078
24.826087985482356,1.0,8.0,39.20055170839587
24.473801977253114,4.0,13.0,55.39991825464499
27.498443074535665,3.0,11.0,45.28593443095366
22.408650549266312,4.0,6.0,36.88571092961857
23.11904679523119,3.0,14.0,55.70364290875718
20.74177593177507,3.0,10.0,39.15834064298349
14.684923122962825,3.0,14.0,48.91780547986741
21.02847112097176,5.0,12.0,53.946021640237156
25.99553549234956,4.0,18.0,64.88838858080551
23.08028328663843,4.0,15.0,58.80246541662991
26.999050780147456,1.0,8.0,39.69179024601594
25.1828600320189,5.0,12.0,56.281727980503405
21.27234000406672,3.0,14.0,49.4695855942569
33.72429130063138,5.0,11.0,63.09813225553352
